C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_37_064.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_37_064.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_37_064.jpg, 0, 1, 0, 2.382836
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_37_171.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_37_171.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_37_171.jpg, 0, 1, 0, 3.556579
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_37_286.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_37_286.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_37_286.jpg, -0.3408706, 1, 0, 4.937846
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_37_391.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_37_391.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_37_391.jpg, -0.6490834, 1, 0, 6.014825
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_37_505.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_37_505.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_37_505.jpg, -0.3006895, 1, 0, 7.397805
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_37_615.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_37_615.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_37_615.jpg, 0, 1, 0, 8.735662
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_37_729.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_37_729.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_37_729.jpg, 0, 1, 0, 9.854667
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_37_841.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_37_841.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_37_841.jpg, 0, 1, 0, 11.18381
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_37_949.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_37_949.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_37_949.jpg, 0, 1, 0, 12.03008
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_38_068.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_38_068.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_38_068.jpg, -0.3572989, 1, 0, 13.48757
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_38_184.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_38_184.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_38_184.jpg, -0.01254609, 1, 0, 14.82942
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_38_284.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_38_284.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_38_284.jpg, 0, 1, 0, 15.79405
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_38_402.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_38_402.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_38_402.jpg, 0, 1, 0, 17.03649
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_38_507.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_38_507.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_38_507.jpg, 0, 1, 0, 18.23919
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_38_622.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_38_622.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_38_622.jpg, -0.3459345, 1, 0, 19.36936
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_38_728.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_38_728.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_38_728.jpg, -0.6541049, 1, 0, 20.03921
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_39_096.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_39_096.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_39_096.jpg, 0, 1, 0, 23.36711
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_39_215.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_39_215.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_39_215.jpg, -0.3720736, 0.9261116, 0, 24.44633
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_39_344.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_39_344.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_39_344.jpg, -0.471144, 1, 0, 25.31732
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_39_482.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_39_482.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_39_482.jpg, -0.05477355, 0.5836295, 0, 26.22757
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_39_584.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_39_584.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_39_584.jpg, 0, 0.8490337, 0, 26.89009
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_39_696.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_39_696.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_39_696.jpg, 0, 1, 0, 27.99369
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_39_808.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_39_808.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_39_808.jpg, 0, 1, 0, 29.10428
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_39_921.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_39_921.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_39_921.jpg, 0, 1, 0, 30.01987
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_40_037.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_40_037.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_40_037.jpg, -0.3487095, 1, 0, 30.16466
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_40_146.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_40_146.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_40_146.jpg, -0.02172055, 1, 0, 30.19009
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_40_259.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_40_259.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_40_259.jpg, 0, 1, 0, 30.18993
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_40_363.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_40_363.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_40_363.jpg, 0, 1, 0, 30.19001
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_40_479.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_40_479.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_40_479.jpg, -0.3455983, 1, 0, 30.17159
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_40_590.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_40_590.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_40_590.jpg, -0.6792934, 1, 0, 30.12829
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_40_702.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_40_702.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_40_702.jpg, -0.9735744, 1, 0, 30.09608
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_40_804.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_40_804.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_40_804.jpg, -0.7334579, 1, 0, 30.17271
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_40_921.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_40_921.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_40_921.jpg, -0.3444184, 1, 0, 30.20428
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_41_022.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_41_022.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_41_022.jpg, 0.067965, 1, 0, 30.17802
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_41_132.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_41_132.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_41_132.jpg, 0.4002231, 1, 0, 30.14192
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_41_241.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_41_241.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_41_241.jpg, 0.6858095, 1, 0, 30.1144
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_41_349.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_41_349.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_41_349.jpg, 1, 1, 0, 30.08191
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_41_454.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_41_454.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_41_454.jpg, 0.8390779, 1, 0, 30.14813
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_41_562.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_41_562.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_41_562.jpg, 0.5394084, 1, 0, 30.20209
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_41_668.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_41_668.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_41_668.jpg, -0.1546407, 1, 0, 30.15969
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_41_777.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_41_777.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_41_777.jpg, 0, 1, 0, 30.18838
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_41_880.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_41_880.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_41_880.jpg, -0.07265166, 1, 0, 30.18826
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_41_988.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_41_988.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_41_988.jpg, -0.4277029, 1, 0, 30.14899
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_42_090.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_42_090.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_42_090.jpg, -0.73331, 1, 0, 30.11205
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_42_197.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_42_197.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_42_197.jpg, -0.7660563, 1, 0, 30.13177
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_42_303.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_42_303.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_42_303.jpg, -0.4781502, 1, 0, 30.19611
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_42_411.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_42_411.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_42_411.jpg, -0.1242332, 1, 0, 30.19312
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_42_527.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_42_527.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_42_527.jpg, 0, 1, 0, 30.18885
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_42_633.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_42_633.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_42_633.jpg, 0, 1, 0, 30.19024
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_42_735.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_42_735.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_42_735.jpg, 0, 1, 0, 30.19034
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_42_836.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_42_836.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_42_836.jpg, 0, 1, 0, 30.19029
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_42_936.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_42_936.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_42_936.jpg, 0, 1, 0, 30.19032
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_43_043.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_43_043.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_43_043.jpg, 0, 1, 0, 30.19031
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_43_150.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_43_150.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_43_150.jpg, 0, 1, 0, 30.19029
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_43_260.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_43_260.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_43_260.jpg, 0, 1, 0, 30.19031
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_43_371.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_43_371.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_43_371.jpg, -0.2648358, 1, 0, 30.17404
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_43_472.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_43_472.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_43_472.jpg, 0, 1, 0, 30.18913
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_43_577.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_43_577.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_43_577.jpg, 0, 1, 0, 30.19016
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_43_709.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_43_709.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_43_709.jpg, 0, 1, 0, 30.19029
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_43_816.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_43_816.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_43_816.jpg, -0.1518862, 1, 0, 30.18446
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_43_922.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_43_922.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_43_922.jpg, -0.3288492, 1, 0, 30.17064
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_44_170.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_44_170.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_44_170.jpg, 0, 1, 0, 30.19027
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_44_271.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_44_271.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_44_271.jpg, 0, 1, 0, 30.19031
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_44_375.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_44_375.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_44_375.jpg, 0, 1, 0, 30.1903
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_44_477.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_44_477.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_44_477.jpg, 0, 1, 0, 30.19028
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_44_587.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_44_587.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_44_587.jpg, 0, 1, 0, 30.19029
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_44_692.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_44_692.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_44_692.jpg, -0.1779599, 1, 0, 30.1816
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_44_802.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_44_802.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_44_802.jpg, -0.4702228, 1, 0, 30.14698
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_44_903.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_44_903.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_44_903.jpg, -0.1792724, 1, 0, 30.19172
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_45_009.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_45_009.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_45_009.jpg, 0, 1, 0, 30.18919
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_45_111.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_45_111.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_45_111.jpg, 0, 1, 0, 30.19021
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_45_212.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_45_212.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_45_212.jpg, 0, 1, 0, 30.19037
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_45_323.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_45_323.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_45_323.jpg, 0, 1, 0, 30.19028
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_45_431.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_45_431.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_45_431.jpg, 0, 1, 0, 30.19028
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_45_535.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_45_535.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_45_535.jpg, 0, 1, 0, 30.19032
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_45_643.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_45_643.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_45_643.jpg, 0, 1, 0, 30.19032
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_45_751.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_45_751.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_45_751.jpg, -0.3205241, 1, 0, 30.16657
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_45_858.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_45_858.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_45_858.jpg, -0.02559, 1, 0, 30.19011
C:\Users\gopal\Desktop\sdc\IMG\center_2020_02_10_21_23_45_968.jpg, C:\Users\gopal\Desktop\sdc\IMG\left_2020_02_10_21_23_45_968.jpg, C:\Users\gopal\Desktop\sdc\IMG\right_2020_02_10_21_23_45_968.jpg, 0, 1, 0, 30.18995
